,sample_id,# MS2 peaks,# MS3 peaks,# MS4 peaks,# MS5 peaks,Parent m/z,MA (lower est.),MA (upper est.),MA (mean est.),MA (est.),MA (MW est.),formula,MW,CAS,SMILES,Dataset,MA,Error
393,5repeatAllMolecules/QuinolineYellow_1,19,32,0,0,274.0856,11.45106727,23.51705801,17.22646129,"[14.80120688 19.16472834 17.62681178 16.70012294 17.20000295 13.43297515
 16.91197116 11.45106727 20.01523246 15.64688306 20.4920546  18.28347179
 14.99549179 23.51705801 12.88739007 17.35647981 18.2372513  17.75059625
 17.60806743 20.45036279]",19.86071415,C18H11NO2,273.078979,8003-22-3,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,NatComm,12,5.226461292
394,5repeatAllMolecules/QuinolineYellow_2,31,67,0,0,274.0856,13.55969212,21.19352377,17.19633086,"[18.66438931 19.13823593 17.81089996 19.49839087 13.55969212 16.61895169
 17.67310409 15.39603512 14.86474702 14.39106511 16.56421054 14.46960151
 16.41576033 19.58236252 19.99757768 21.19352377 15.89608931 17.34775475
 16.30515217 18.53907343]",19.86071415,C18H11NO2,273.078979,8003-22-3,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,NatComm,12,5.196330861
395,5repeatAllMolecules/QuinolineYellow_4,33,83,0,0,274.0857,13.99880932,21.52549391,17.00697508,"[14.21583394 14.01704828 20.55605279 21.17060249 16.90067437 18.21979912
 14.19294288 21.52549391 18.57082372 21.16513009 15.4100154  17.00871655
 15.93141412 14.4122789  13.99880932 14.11986594 18.79160013 16.34885564
 18.9528097  14.6307343 ]",18.44958417,C18H11NO2,273.078979,8003-22-3,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,NatComm,12,5.00697508
396,5repeatAllMolecules/QuinolineYellow_5,35,59,0,0,274.0856,12.57340975,20.84438033,16.96039246,"[20.84438033 15.70554506 16.49022029 16.27871937 19.42242009 17.64199564
 17.06468406 17.00893595 12.57340975 18.59532781 15.46508217 13.41564556
 16.07406261 18.80543573 17.54566602 15.32227884 18.52115635 17.85163092
 17.65735339 16.92389932]",19.86071415,C18H11NO2,273.078979,8003-22-3,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,NatComm,12,4.960392463
397,5repeatAllMolecules/Rolipram_1,29,45,0,0,276.1589,12.55057341,21.16222772,17.22678864,"[16.75295835 17.437026   17.71853078 20.79136902 17.5919383  18.49557763
 19.82510085 15.88676706 14.90041324 20.10977869 16.69788261 17.24688597
 13.91391038 16.16003626 16.13918499 21.16222772 15.98973807 16.19226379
 18.97360968 12.55057341]",18.71867741,C16H21NO3,275.152144,61413-54-5,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,NatComm,14,3.22678864
398,5repeatAllMolecules/Rolipram_2,28,47,0,0,276.159,12.77231301,20.87032342,17.04943145,"[16.85874277 18.68888475 18.11258821 16.036155   17.27192819 15.33939098
 15.86302763 19.6803258  16.44152355 14.07617724 18.69944058 18.66699551
 12.78011603 18.40745239 18.21823553 16.51769872 17.40330791 18.28400168
 12.77231301 20.87032342]",17.72687297,C16H21NO3,275.152144,61413-54-5,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,NatComm,14,3.049431446
399,5repeatAllMolecules/Rolipram_3,28,47,0,0,276.1589,11.8336631,21.36325819,17.03967335,"[20.15734502 18.09313152 18.10650043 18.22991291 18.15449869 17.5932829
 16.51124633 14.36887929 18.37689658 16.75040174 18.82743061 13.41650014
 19.97515822 14.40752308 21.36325819 15.59750503 13.06177078 11.8336631
 18.68214007 17.28642246]",18.71867741,C16H21NO3,275.152144,61413-54-5,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,NatComm,14,3.039673354
400,5repeatAllMolecules/Rolipram_4,28,46,0,0,276.159,12.77231301,20.87032342,17.04943145,"[16.85874277 18.68888475 18.11258821 16.036155   17.27192819 15.33939098
 15.86302763 19.6803258  16.44152355 14.07617724 18.69944058 18.66699551
 12.78011603 18.40745239 18.21823553 16.51769872 17.40330791 18.28400168
 12.77231301 20.87032342]",17.72687297,C16H21NO3,275.152144,61413-54-5,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,NatComm,14,3.049431446
401,5repeatAllMolecules/Rolipram_5,27,44,0,0,276.159,12.77231301,20.87032342,17.04943145,"[16.85874277 18.68888475 18.11258821 16.036155   17.27192819 15.33939098
 15.86302763 19.6803258  16.44152355 14.07617724 18.69944058 18.66699551
 12.78011603 18.40745239 18.21823553 16.51769872 17.40330791 18.28400168
 12.77231301 20.87032342]",17.72687297,C16H21NO3,275.152144,61413-54-5,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,NatComm,14,3.049431446
402,5repeatAllMolecules/SCH58261_1,18,45,0,0,346.1405,17.51849592,24.9611821,20.50342395,"[17.98849759 18.0229698  19.90602068 17.88875181 24.76345423 20.63651513
 19.71103904 20.35022911 18.5581153  20.79185206 20.7439716  20.42125535
 24.9611821  22.46590459 21.18531619 21.92658901 17.51849592 19.17679761
 21.69572704 21.35579487]",24.85953867,C18H15N7O,345.133808,160098-96-4,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,NatComm,18,2.503423952
403,5repeatAllMolecules/SCH58261_2,20,48,0,0,346.1406,17.52421324,23.79573914,20.62704613,"[19.50282583 23.10442045 21.53980897 19.39754011 19.57579119 20.8426782
 17.52421324 20.14642005 20.23748458 19.21420901 23.79573914 21.04524914
 22.09142779 20.84949674 22.44161026 19.53322334 19.00845811 20.79549891
 19.86328723 22.03154031]",24.64891988,C18H15N7O,345.133808,160098-96-4,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,NatComm,18,2.62704613
404,5repeatAllMolecules/SCH58261_3,13,52,0,0,346.1406,16.80158359,25.02930328,20.76241864,"[20.43269801 22.42474234 21.59396676 21.91140466 25.02930328 17.79191412
 20.78199841 22.80955594 24.85883843 18.52331812 24.82095525 18.88158909
 19.71969657 20.99521053 20.91436832 17.26887346 20.18542372 19.68558074
 16.80158359 19.81735145]",24.64891988,C18H15N7O,345.133808,160098-96-4,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,NatComm,18,2.762418639
405,5repeatAllMolecules/SCH58261_4,20,48,0,0,346.1406,16.24314278,24.38715729,20.47952286,"[22.81133394 20.19087738 18.80791741 23.03639483 19.22125755 20.45883799
 18.7922991  17.26519425 18.45980779 20.88535178 20.69873842 22.61904873
 22.65808111 16.24314278 23.70377309 22.02932143 16.7366281  20.2463701
 20.33892418 24.38715729]",24.64891988,C18H15N7O,345.133808,160098-96-4,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,NatComm,18,2.479522863
406,5repeatAllMolecules/SCH58261_5,22,48,0,0,346.1405,17.04745895,25.44049664,20.68682839,"[25.44049664 17.04745895 18.8329807  22.74954608 22.0361518  17.95792295
 23.39348739 19.39247358 21.18721336 19.68951883 18.90484103 22.84079329
 18.72108218 22.23131019 18.40488092 24.11180445 19.51163347 21.32509931
 21.8132138  18.14465897]",24.85953867,C18H15N7O,345.133808,160098-96-4,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,NatComm,18,2.686828394
407,5repeatAllMolecules/SR1001_1,18,19,0,0,478.0321,19.82107351,35.49874927,31.71806233,"[19.82107351 35.27163486 26.39962201 32.54602867 32.97409495 35.49874927
 30.43060683 31.53085883 35.20408763 31.87680913 28.5594052  28.10959782
 28.91434189 34.678087   31.24608822 34.84084672 34.69578302 35.11887148
 31.42817682 35.21648284]",33.23586735,C15H13F6N3O4S2,477.025169,1335106-03-0,CC(=O)Nc1nc(C)c(S(=O)(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)s1,NatComm,23,8.718062334
408,5repeatAllMolecules/SR1001_3,19,20,0,0,478.032,21.91967108,37.94093476,30.96531472,"[21.91967108 33.5223319  30.06530564 33.47781599 35.54595449 27.05387839
 29.71179013 25.628935   29.6306182  26.62887332 35.36699058 31.58369158
 32.02594278 26.64456069 31.21516622 32.73996732 31.7720407  34.57891925
 32.25290637 37.94093476]",35.13613595,C15H13F6N3O4S2,477.025169,1335106-03-0,CC(=O)Nc1nc(C)c(S(=O)(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)s1,NatComm,23,7.96531472
409,5repeatAllMolecules/SR1001_4,18,20,0,0,478.0321,28.21588741,37.08091507,31.86950895,"[32.35820791 30.39677713 37.05301899 29.32616618 37.08091507 32.85848824
 28.59673692 28.28432551 33.21962031 31.15834765 35.1751737  34.3151102
 34.06862172 32.90100401 32.20285461 28.55014461 28.21588741 32.13980756
 29.97590278 29.51306853]",33.23586735,C15H13F6N3O4S2,477.025169,1335106-03-0,CC(=O)Nc1nc(C)c(S(=O)(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)s1,NatComm,23,8.869508952
410,5repeatAllMolecules/SR1001_5,19,21,0,0,478.0321,26.14949024,37.23452236,31.44181283,"[29.02316748 32.65121666 31.28843037 37.23452236 32.76266607 32.86153846
 27.19409857 31.58520669 28.76381441 36.21447499 30.54368785 31.36539089
 27.27565637 31.49587677 30.67467029 27.46557766 26.14949024 36.73300356
 36.39256221 31.16120476]",33.23586735,C15H13F6N3O4S2,477.025169,1335106-03-0,CC(=O)Nc1nc(C)c(S(=O)(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)s1,NatComm,23,8.441812834
411,5repeatAllMolecules/SudanBlueII_1,138,2510,0,0,350.9863,11.43955337,18.78401388,15.71657384,"[12.57069679 16.27612863 15.50250241 16.4819487  16.41847844 12.21224334
 16.1077952  14.18018587 16.97092601 18.60041118 18.78401388 16.14119989
 17.9035131  17.62183055 14.47422593 15.39722525 11.43955337 15.95995357
 15.84252858 15.44611615]",24.51260638,C22H26N2O2,350.199428,17354-14-2,CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,NatComm,12,3.716573841
412,5repeatAllMolecules/SudanBlueII_2,67,1804,0,0,350.9864,14.76839359,20.10762118,18.06289261,"[18.22372858 18.40630098 14.76839359 19.2028671  19.49667647 16.60493941
 18.97770986 17.12897195 20.10762118 18.87176505 17.12957472 17.88775934
 18.55625311 19.77537829 16.23501634 18.52430546 16.51236627 16.44536574
 19.21458496 19.18827388]",24.47296615,C22H26N2O2,350.199428,17354-14-2,CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,NatComm,12,6.062892614
413,5repeatAllMolecules/SudanBlueII_3,91,56,0,0,350.9864,17.20936556,27.950975,22.31179631,"[21.84571459 23.27179878 26.16857529 19.69284387 18.82230996 27.63805539
 20.41565541 27.950975   24.34096206 22.71917856 21.62388126 24.58626105
 22.18605587 20.25865487 17.35924608 18.93517839 17.20936556 23.49257027
 26.1513006  21.56734331]",24.47296615,C22H26N2O2,350.199428,17354-14-2,CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,NatComm,12,10.31179631
414,5repeatAllMolecules/SudanBlueII_4,81,90,0,0,350.9863,16.99379092,29.27228666,22.48626893,"[16.99379092 20.53754113 24.2569836  21.22133044 24.58144076 22.45800045
 21.35582319 27.0792892  24.6158171  20.35784273 20.88035574 21.9410412
 22.31233509 20.82516357 22.2196142  20.73776083 20.38301005 29.27228666
 25.02034199 22.67560985]",24.51260638,C22H26N2O2,350.199428,17354-14-2,CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,NatComm,12,10.48626893
415,5repeatAllMolecules/SudanBlueII_5,130,1677,0,0,350.9866,16.58655289,28.42288475,22.08168943,"[19.06824423 18.73369776 28.42288475 28.02643934 21.25733377 20.25012204
 26.05914244 24.62095918 23.93546472 20.13575093 19.52196022 23.69323518
 16.58655289 22.8216495  24.85376093 16.63400453 21.00376892 22.2438239
 23.53633557 20.22865789]",24.55122084,C22H26N2O2,350.199428,17354-14-2,CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,NatComm,12,10.08168943
416,5repeatAllMolecules/SudanIII_2,36,1253,0,0,352.9834,13.75093763,20.6185625,18.02839002,"[17.62384007 20.43644909 17.28125793 13.78737152 14.72593878 13.75093763
 15.30728173 20.25179371 19.51553807 19.73522292 18.78806488 19.02250854
 20.6185625  17.95117232 20.55964423 18.52031469 17.45362142 18.05759492
 18.59669128 18.58399419]",25.12295262,C22H16N4O,352.132411,85-86-9,Oc1ccc2ccccc2c1N=Nc1ccc(N=Nc2ccccc2)cc1,NatComm,11,7.02839002
417,5repeatAllMolecules/SudanIII_3,42,3094,0,0,352.9833,16.37158178,22.64963108,19.59004672,"[19.61829311 21.33367235 19.74315488 18.31358256 21.33005174 20.8435095
 16.37158178 19.99061732 19.53920543 22.64963108 19.47503473 19.24401505
 18.96331769 17.09496551 18.27472419 16.39268802 22.31617874 22.1202151
 20.0383509  18.14814473]",23.75566027,C22H16N4O,352.132411,85-86-9,Oc1ccc2ccccc2c1N=Nc1ccc(N=Nc2ccccc2)cc1,NatComm,11,8.590046722
418,5repeatAllMolecules/SudanIII_5,41,2143,0,0,352.9833,17.66061562,24.7020892,21.14733865,"[21.98829734 23.95988772 17.66061562 24.7020892  19.6974945  19.42386578
 20.30310358 21.74319211 21.35685391 22.16121442 22.50895722 18.47789748
 20.92167149 21.17451521 21.51023672 19.60709144 23.6678288  23.49597987
 19.32284165 19.26313901]",23.75566027,C22H16N4O,352.132411,85-86-9,Oc1ccc2ccccc2c1N=Nc1ccc(N=Nc2ccccc2)cc1,NatComm,11,10.14733865
419,5repeatAllMolecules/Sulfanilamide_1,8,14,0,0,173.0377,7.483965597,14.20869804,10.54668424,"[10.89169587  9.47275159 11.55613466  9.87130251 10.89602218  9.08170582
 10.18981903 12.57890449 11.76021877 14.20869804 10.01754036 11.86257653
 10.70525656  7.70013188 12.81525738  9.48448136 11.83633171  9.61964343
  8.90124702  7.4839656 ]",11.3406599,C6H8N2O2S,172.03065,63-74-1,Nc1ccc(S(N)(=O)=O)cc1,NatComm,8,2.546684239
420,5repeatAllMolecules/Sulfanilamide_2,6,7,0,0,173.0377,7.483965597,14.20869804,10.54668424,"[10.89169587  9.47275159 11.55613466  9.87130251 10.89602218  9.08170582
 10.18981903 12.57890449 11.76021877 14.20869804 10.01754036 11.86257653
 10.70525656  7.70013188 12.81525738  9.48448136 11.83633171  9.61964343
  8.90124702  7.4839656 ]",11.3406599,C6H8N2O2S,172.03065,63-74-1,Nc1ccc(S(N)(=O)=O)cc1,NatComm,8,2.546684239
421,5repeatAllMolecules/Sulfanilamide_3,7,7,0,0,173.0377,7.483965597,14.20869804,10.54668424,"[10.89169587  9.47275159 11.55613466  9.87130251 10.89602218  9.08170582
 10.18981903 12.57890449 11.76021877 14.20869804 10.01754036 11.86257653
 10.70525656  7.70013188 12.81525738  9.48448136 11.83633171  9.61964343
  8.90124702  7.4839656 ]",11.3406599,C6H8N2O2S,172.03065,63-74-1,Nc1ccc(S(N)(=O)=O)cc1,NatComm,8,2.546684239
422,5repeatAllMolecules/Sulfanilamide_4,6,9,0,0,173.0377,7.483965597,14.20869804,10.54668424,"[10.89169587  9.47275159 11.55613466  9.87130251 10.89602218  9.08170582
 10.18981903 12.57890449 11.76021877 14.20869804 10.01754036 11.86257653
 10.70525656  7.70013188 12.81525738  9.48448136 11.83633171  9.61964343
  8.90124702  7.4839656 ]",11.3406599,C6H8N2O2S,172.03065,63-74-1,Nc1ccc(S(N)(=O)=O)cc1,NatComm,8,2.546684239
423,5repeatAllMolecules/Sulfanilamide_5,10,13,0,0,173.0377,8.01216529,13.34164735,10.47773655,"[ 8.49295081  8.70342401  9.61688244  9.51652593 10.57748065 10.70196967
 11.74798379 13.34164735 10.46549666 11.20743851  9.76366643  8.39255697
 12.0236923  10.96859552 10.87603289  8.01216529  9.77475491 10.01251813
 12.40819248 12.95075621]",11.3406599,C6H8N2O2S,172.03065,63-74-1,Nc1ccc(S(N)(=O)=O)cc1,NatComm,8,2.477736548
424,5repeatAllMolecules/Tenoxicam_1,14,13,0,0,338.0256,17.02429185,25.16208298,21.91551239,"[20.35476708 25.16208298 21.63033969 22.59214772 21.95174366 24.01029219
 17.4835688  17.02429185 18.46012448 24.11955354 23.3441776  25.15246591
 20.82157925 24.0542741  21.6210566  22.31207884 23.53495079 21.54109264
 22.68867527 20.45098486]",24.61706117,C13H11N3O4S2,337.019101,59804-37-4,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,NatComm,17,4.915512392
425,5repeatAllMolecules/Tenoxicam_2,13,13,0,0,338.0256,17.09872283,26.73854875,21.83809464,"[23.0725989  21.88462769 22.71871299 20.37537755 22.48841714 18.95212331
 21.08338427 22.89068212 22.4728275  26.73854875 23.20244104 22.12205841
 20.50957583 23.36303203 17.09872283 22.2734514  19.19221721 24.13924684
 22.13606365 20.0477833 ]",24.61706117,C13H11N3O4S2,337.019101,59804-37-4,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,NatComm,17,4.838094639
426,5repeatAllMolecules/Tenoxicam_3,15,13,0,0,338.0256,17.09872283,26.73854875,21.83809464,"[23.0725989  21.88462769 22.71871299 20.37537755 22.48841714 18.95212331
 21.08338427 22.89068212 22.4728275  26.73854875 23.20244104 22.12205841
 20.50957583 23.36303203 17.09872283 22.2734514  19.19221721 24.13924684
 22.13606365 20.0477833 ]",24.61706117,C13H11N3O4S2,337.019101,59804-37-4,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,NatComm,17,4.838094639
427,5repeatAllMolecules/Tenoxicam_4,14,369,0,0,338.7563,17.1287259,24.58241838,21.16586366,"[24.58241838 18.04900802 21.63431    20.77489881 21.5086074  22.97799954
 23.94667925 22.80331922 20.16587974 17.81269117 22.93304172 21.59786821
 17.1287259  20.16370901 20.44908926 21.97637543 23.9074469  22.33438329
 20.62253474 17.94828712]",23.63555731,C13H11N3O4S2,337.019101,59804-37-4,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,NatComm,17,4.165863655
428,5repeatAllMolecules/Tenoxicam_5,15,13,0,0,338.0256,17.09872283,26.73854875,21.83809464,"[23.0725989  21.88462769 22.71871299 20.37537755 22.48841714 18.95212331
 21.08338427 22.89068212 22.4728275  26.73854875 23.20244104 22.12205841
 20.50957583 23.36303203 17.09872283 22.2734514  19.19221721 24.13924684
 22.13606365 20.0477833 ]",24.61706117,C13H11N3O4S2,337.019101,59804-37-4,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,NatComm,17,4.838094639
429,5repeatAllMolecules/ThioflavinT_5,94,1184,0,0,319.0834,14.37899948,23.86479851,19.75271604,"[19.99917496 14.37899948 19.09088769 19.72657219 16.78393532 23.79839743
 17.79331871 19.32009289 20.03901702 20.37712072 15.34734194 21.7664545
 17.65111751 20.37934694 20.93708414 21.66071797 23.86479851 21.12971093
 19.26050606 21.74972582]",22.71748552,C17H19ClN2S,318.095748,2390-54-7,Cc1ccc2c(c1)sc(-c1ccc(N(C)C)cc1)[n+]2C.[Cl-],NatComm,11,8.752716036
430,5repeatAllMolecules/Thymidine_1,10,402,0,0,243.9072,11.14927016,17.02605325,14.4692187,"[16.48568279 13.61424562 12.47441896 16.55300454 14.27781522 14.94729475
 16.76082849 15.36191818 11.19645212 14.29623213 11.14927016 12.20920952
 13.39317808 16.4621863  11.38763455 15.5102628  17.02605325 13.92914545
 16.49968237 15.84985867]",16.00972809,C10H14N2O5,242.090273,50-89-5,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,NatComm,12,2.469218697
431,5repeatAllMolecules/Thymidine_1_20190822223601,2,64,0,0,242.216,12.28598107,18.21487562,15.23462993,"[14.20946423 16.64642397 14.68641518 16.0375285  17.01306975 13.92754925
 14.54055947 17.23486373 12.28598107 18.21487562 16.03580515 13.82350188
 14.38641837 14.45548083 16.10134978 14.46825874 15.14734825 16.73153228
 14.37330365 14.37286886]",15.41087627,C10H14N2O5,242.090273,50-89-5,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,NatComm,12,3.234629928
432,5repeatAllMolecules/Thymidine_2,12,327,0,0,243.0197,10.64300267,17.27097357,14.33274461,"[17.18686891 13.88524403 12.63288926 13.5480906  15.84728766 13.2415875
 15.82888623 14.75902314 14.50380534 10.64300267 13.22736627 17.27097357
 11.62485709 16.40883175 14.68414368 14.47317914 13.69477973 11.71066168
 15.45729148 16.02612246]",16.79654534,C10H14N2O5,242.090273,50-89-5,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,NatComm,12,2.332744609
433,5repeatAllMolecules/Thymidine_2_20190822224334,14,10,0,0,243.097,11.23216658,19.54807713,14.84950851,"[19.54807713 18.02666503 15.96266444 14.46826228 16.7264209  13.98512623
 12.0794617  15.16620045 18.5147215  15.45153881 16.18354626 16.8607207
 13.13308896 14.10043031 11.57611256 13.72537244 11.23216658 14.45476973
 12.67157587 13.12324824]",17.09156268,C10H14N2O5,242.090273,50-89-5,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,NatComm,12,2.849508506
434,5repeatAllMolecules/Thymidine_3,13,289,0,0,243.5263,10.84307654,19.01444711,14.83616022,"[14.93417408 16.27597739 13.34753361 15.55832317 15.8197663  17.55041361
 13.55038734 15.38775315 14.91522648 14.03781683 15.22441867 17.25373922
 12.59702952 10.84307654 15.99377592 13.84032977 12.92229077 19.01444711
 14.96529752 12.6914273 ]",16.01352571,C10H14N2O5,242.090273,50-89-5,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,NatComm,12,2.836160216
435,5repeatAllMolecules/Thymidine_3_20190822225107,13,10,0,0,243.097,11.23216658,19.54807713,14.84950851,"[19.54807713 18.02666503 15.96266444 14.46826228 16.7264209  13.98512623
 12.0794617  15.16620045 18.5147215  15.45153881 16.18354626 16.8607207
 13.13308896 14.10043031 11.57611256 13.72537244 11.23216658 14.45476973
 12.67157587 13.12324824]",17.09156268,C10H14N2O5,242.090273,50-89-5,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,NatComm,12,2.849508506
436,5repeatAllMolecules/Thymidine_4,8,222,0,0,242.8902,11.25381237,20.02629344,14.65861316,"[13.58623183 13.31192821 15.55364303 13.71386104 16.9283862  14.10124055
 18.64902137 15.94860054 11.25381237 12.96931029 14.02489332 11.85504427
 14.9605478  15.96218541 12.84767771 18.70558033 12.16123156 20.02629344
 13.87755265 12.73522135]",16.53097275,C10H14N2O5,242.090273,50-89-5,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,NatComm,12,2.658613165
437,5repeatAllMolecules/Thymidine_4_20190822225838,1,26,0,0,242.7955,11.7849784,18.68035542,14.7587,"[14.47459857 15.17333724 15.16598048 12.953045   15.81928396 18.68035542
 14.60802905 13.39746323 16.22859782 13.82931278 14.76607203 11.7849784
 14.39027599 12.31606448 15.41728263 12.96777182 13.13313421 16.61312444
 15.529879   17.9254135 ]",16.83248224,C10H14N2O5,242.090273,50-89-5,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,NatComm,12,2.758700001
438,5repeatAllMolecules/Thymidine_5,10,287,0,0,242.2632,10.8814436,18.26961844,14.58101953,"[18.26961844 17.48781112 14.98067184 14.84019102 16.41935747 16.59722267
 13.98524186 13.23013407 13.3336046  13.67976437 14.66495347 12.88243836
 14.20577732 14.58989925 13.48142185 14.24937092 10.8814436  11.63150562
 18.20158885 14.00837382]",16.25918958,C10H14N2O5,242.090273,50-89-5,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,NatComm,12,2.581019525
439,5repeatAllMolecules/Thymidine_5_20190822230613,3,62,0,0,242.0958,8.47791685,17.98700739,14.76552132,"[13.35990725 12.29645763 16.06397446 16.28283207 16.18320451 17.98700739
 14.17585264 14.0940865  13.93786524 16.24436777 15.87040369 13.02153947
 14.95342047 14.47168932 15.08591781 16.48996752 16.96037495 12.41809997
 16.93554087  8.47791685]",17.15482677,C10H14N2O5,242.090273,50-89-5,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,NatComm,12,2.765521319
440,5repeatAllMolecules/UPF1069_1,9,63,0,0,280.0961,14.21425352,21.81610688,17.10071294,"[17.08157727 19.04589422 16.46334789 18.4265291  16.67019773 15.67570114
 16.71853471 17.82802438 21.81610688 14.21425352 15.61144613 21.33646486
 16.73505062 18.08954053 17.4100466  15.71390426 14.82337501 15.08011578
 16.02456479 17.24958348]",19.14168124,C17H13NO3,279.089544,1048371-03-4,O=C(COc1cccc2c(=O)[nH]ccc12)c1ccccc1,NatComm,12,5.100712945
